best-acc,mean-acc,median-acc,worst-acc,std-acc,min-loss,median-loss,worst-loss,latency
0.55078125,0.3129514280521093,0.33203125,0.030614011905905476,0.24672897160053253,2789028864.0,1.8354377746582031,1.8354377746582031,12.8707
0.6266666650772095,0.39637642716310945,0.3501577377319336,0.09785269380305649,0.05078125,2626178.0,119.60566711425781,1.2313461303710938,39.2133
0.5731707215309143,0.3757355310222655,0.35969388484954834,0.11145404380588811,0.09765625,913472960.0,3.1640565395355225,1.3104956150054932,12.5295
0.6548223495483398,0.4153445977931735,0.4172932207584381,0.1469588048660251,0.1503416895866394,23565.5625,11137.880859375,1.296532392501831,93.5934
0.55078125,0.4435080035207829,0.4609375,0.10461676889182103,0.13953489065170288,4384194.0,43551.703125,1.3334306478500366,93.1845
