model_name,loss_train,accuracy_train,time_total_train,time_predict,score_confusion_matrix,score_classification_report,score_accuracy,score_precision,score_recall,score_f1,cohen_kappa,sensitivity,specificity,score_matthews_corrcoef,score_roc_auc,score_top_k_accuracy,score_multilabel_confusion_matrix,score_jaccard_score,avg_pred,fitness,formalized_sol,raw_solutions
"((7, [array([[  4.        ,   1.        ,   0.        ,   2.        ,
          0.        ,   0.47619048,   0.        ,   4.        ],
       [  1.        ,   3.        ,   0.        ,  16.        ,
          2.        ,   3.        ,   1.        ,   0.        ],
       [  1.        ,   2.        ,   1.        ,  32.        ,
          2.        ,   4.        ,   0.        ,   1.        ],
       [  1.        ,   3.        ,   0.        ,  64.        ,
          2.        ,   4.        ,   1.        ,   1.        ],
       [  1.        ,   3.        ,   1.        , 128.        ,
          2.        ,   3.        ,   0.        ,   0.        ]]), 0.033072718257229385]), (([3, 0.0001, 'Adam', 3], False, (4, [[3, 'relu', 16, 2, 3, 'Avg', 'None'], [2, 'leakyrelu', 32, 2, 4, 'Max', 'L1'], [3, 'relu', 64, 2, 4, 'Avg', 'L1'], [3, 'leakyrelu', 128, 2, 3, 'Max', 'None']]), (2, ['softmax', 0.47619047619047616, 'None']), 'categorical_crossentropy'), [2.3818914890289307, 1.860994815826416, 1.451076865196228], [0.421875, 0.51953125, 0.515625], 28.2697, 0.62485313, <tf.Tensor: shape=(51,), dtype=float32, numpy=
array([15.825256 , 15.874765 , 15.866966 , 15.860688 , 15.865964 ,
       15.8690195, 15.878069 , 15.881909 , 15.87908  , 15.876858 ,
       15.88771  , 15.874456 , 15.882273 , 15.86449  , 15.85893  ,
       15.871927 , 13.04537  , 13.09089  , 13.0959015, 13.080751 ,
       13.114862 , 13.043636 , 13.120458 , 13.068902 , 13.10274  ,
       13.112734 , 12.992628 , 13.030706 , 13.043848 , 13.000207 ,
       13.031153 , 13.088634 , 13.1739645, 13.159473 , 13.081143 ,
       13.042585 , 12.961091 , 12.928341 , 12.977051 , 13.040834 ,
       13.074764 , 13.023666 , 13.060194 , 13.073508 , 12.916646 ,
       13.005802 , 13.047331 , 13.018047 , 12.980622 , 13.056241 ,
       12.961756 ], dtype=float32)>, array([[0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]], dtype=float32), array([[8.6747564e-04, 1.8680403e-01, 3.3953790e-02, 8.0212083e-04,
        1.8168401e-02, 7.2752506e-02, 7.4961939e-04, 7.7965588e-04,
        6.8268567e-01, 7.1415282e-04, 7.9080352e-04, 9.3185692e-04],
       [6.0636207e-04, 1.8005554e-01, 2.9395701e-02, 5.5745844e-04,
        1.5096833e-02, 6.7071453e-02, 5.1352667e-04, 5.3705694e-04,
        7.0447689e-01, 4.8911531e-04, 5.4517266e-04, 6.5491599e-04],
       [6.4212520e-04, 1.8090022e-01, 2.9998250e-02, 5.8968517e-04,
        1.5580633e-02, 6.8346478e-02, 5.4723816e-04, 5.6945969e-04,
        7.0102656e-01, 5.2140671e-04, 5.7845004e-04, 6.9958158e-04],
       [6.7447039e-04, 1.8229690e-01, 3.0625610e-02, 6.2156288e-04,
        1.5969999e-02, 6.9165528e-02, 5.7576189e-04, 6.0247356e-04,
        6.9757915e-01, 5.4855761e-04, 6.0720288e-04, 7.3274504e-04],
       [6.4636715e-04, 1.8119930e-01, 2.9970473e-02, 5.9295603e-04,
        1.5642785e-02, 6.7936599e-02, 5.4692756e-04, 5.7178404e-04,
        7.0108819e-01, 5.2352191e-04, 5.8253150e-04, 6.9863163e-04],
       [6.3024368e-04, 1.8046370e-01, 2.9715741e-02, 5.7770853e-04,
        1.5453086e-02, 6.7445196e-02, 5.3848716e-04, 5.5822387e-04,
        7.0285743e-01, 5.1069440e-04, 5.6765851e-04, 6.8173412e-04],
       [5.8542559e-04, 1.7923294e-01, 2.9104402e-02, 5.3813303e-04,
        1.4891692e-02, 6.6424131e-02, 4.9952458e-04, 5.2108098e-04,
        7.0656401e-01, 4.7365419e-04, 5.2695844e-04, 6.3803123e-04],
       [5.6634226e-04, 1.7872666e-01, 2.8669542e-02, 5.1988009e-04,
        1.4653475e-02, 6.5835029e-02, 4.8199794e-04, 5.0351518e-04,
        7.0845908e-01, 4.5732892e-04, 5.1080633e-04, 6.1637897e-04],
       [5.8270810e-04, 1.7929481e-01, 2.9000292e-02, 5.3384429e-04,
        1.4829048e-02, 6.6420101e-02, 4.9559475e-04, 5.1710295e-04,
        7.0669925e-01, 4.7003571e-04, 5.2487809e-04, 6.3233153e-04],
       [5.9233222e-04, 1.7938539e-01, 2.9175989e-02, 5.4432749e-04,
        1.4966838e-02, 6.6636935e-02, 5.0391397e-04, 5.2709546e-04,
        7.0600981e-01, 4.7894378e-04, 5.3381250e-04, 6.4451667e-04],
       [5.4025865e-04, 1.7737353e-01, 2.8072579e-02, 4.9487269e-04,
        1.4293726e-02, 6.5128595e-02, 4.5830349e-04, 4.7909110e-04,
        7.1165264e-01, 4.3432743e-04, 4.8504691e-04, 5.8710499e-04],
       [6.0452783e-04, 1.7999825e-01, 2.9288964e-02, 5.5342907e-04,
        1.5115830e-02, 6.7136236e-02, 5.1382807e-04, 5.3651439e-04,
        7.0456439e-01, 4.8914150e-04, 5.4319290e-04, 6.5559382e-04],
       [5.6712952e-04, 1.7824137e-01, 2.8575661e-02, 5.2057771e-04,
        1.4631002e-02, 6.5951653e-02, 4.8140081e-04, 5.0393079e-04,
        7.0894212e-01, 4.5853850e-04, 5.1015773e-04, 6.1653985e-04],
       [6.5094681e-04, 1.8150164e-01, 3.0461801e-02, 5.9986673e-04,
        1.5734345e-02, 6.7871138e-02, 5.5320951e-04, 5.7667110e-04,
        7.0023102e-01, 5.2634050e-04, 5.8969407e-04, 7.0346345e-04],
       [6.8694563e-04, 1.8254852e-01, 3.0834051e-02, 6.2994612e-04,
        1.6079221e-02, 6.9357052e-02, 5.8268325e-04, 6.1262422e-04,
        6.9675541e-01, 5.5524625e-04, 6.1586272e-04, 7.4241403e-04],
       [6.2062859e-04, 1.8027355e-01, 2.9569568e-02, 5.7045335e-04,
        1.5272896e-02, 6.7292899e-02, 5.2373059e-04, 5.5173930e-04,
        7.0359582e-01, 5.0123571e-04, 5.5473507e-04, 6.7277654e-04],
       [9.7004429e-04, 1.9063823e-01, 3.5540897e-02, 8.9606905e-04,
        1.9159159e-02, 7.6393567e-02, 8.4625551e-04, 8.7140867e-04,
        6.7194808e-01, 8.0147356e-04, 8.8344305e-04, 1.0513411e-03],
       [8.2034606e-04, 1.8781410e-01, 3.3533178e-02, 7.5933308e-04,
        1.7671812e-02, 7.2810099e-02, 7.1152963e-04, 7.3890138e-04,
        6.8282199e-01, 6.7358819e-04, 7.5101387e-04, 8.9415855e-04],
       [7.8084902e-04, 1.8750311e-01, 3.3047933e-02, 7.2574778e-04,
        1.7213449e-02, 7.1342275e-02, 6.8253872e-04, 7.0907245e-04,
        6.8577927e-01, 6.4202445e-04, 7.1410032e-04, 8.5960218e-04],
       [8.4740878e-04, 1.8844329e-01, 3.4011628e-02, 7.8443310e-04,
        1.7936617e-02, 7.3353216e-02, 7.3608360e-04, 7.6353177e-04,
        6.8073070e-01, 6.9562369e-04, 7.7513757e-04, 9.2246401e-04],
       [7.7320519e-04, 1.8632692e-01, 3.2862261e-02, 7.1769406e-04,
        1.7148640e-02, 7.1053267e-02, 6.6925993e-04, 7.0365355e-04,
        6.8755251e-01, 6.3763343e-04, 7.0598064e-04, 8.4904511e-04],
       [9.4141555e-04, 1.9074583e-01, 3.5479184e-02, 8.7077869e-04,
        1.8900273e-02, 7.5356677e-02, 8.2271191e-04, 8.5018744e-04,
        6.7336684e-01, 7.7593193e-04, 8.6339313e-04, 1.0268298e-03],
       [8.1349799e-04, 1.8597968e-01, 3.3277918e-02, 7.5002719e-04,
        1.7562740e-02, 7.2059564e-02, 7.0754410e-04, 7.3060981e-04,
        6.8581682e-01, 6.7138905e-04, 7.4538973e-04, 8.8486372e-04],
       [8.8609039e-04, 1.8917815e-01, 3.4306254e-02, 8.1687630e-04,
        1.8290719e-02, 7.3974468e-02, 7.6659425e-04, 7.9264422e-04,
        6.7850041e-01, 7.2962913e-04, 8.0008508e-04, 9.5797877e-04],
       [8.6303125e-04, 1.8707883e-01, 3.3514749e-02, 7.9312746e-04,
        1.8036187e-02, 7.3196404e-02, 7.3744950e-04, 7.6384097e-04,
        6.8261337e-01, 7.0272095e-04, 7.7667553e-04, 9.2353567e-04],
       [8.5188972e-04, 1.8645881e-01, 3.3600703e-02, 7.8349299e-04,
        1.7869920e-02, 7.3861830e-02, 7.3914393e-04, 7.5941498e-04,
        6.8268859e-01, 6.9586764e-04, 7.7053619e-04, 9.1968215e-04],
       [1.1920021e-03, 1.9391051e-01, 3.8461238e-02, 1.1066077e-03,
        2.1260759e-02, 7.9807244e-02, 1.0532743e-03, 1.0702405e-03,
        6.5874803e-01, 9.9529175e-04, 1.1003787e-03, 1.2944973e-03],
       [9.6976286e-04, 1.9154799e-01, 3.5959695e-02, 8.9635554e-04,
        1.9201625e-02, 7.6050207e-02, 8.4288121e-04, 8.7571633e-04,
        6.7091662e-01, 7.9878006e-04, 8.8628876e-04, 1.0541036e-03],
       [1.0459640e-03, 1.9073261e-01, 3.6327429e-02, 9.6144754e-04,
        1.9891078e-02, 7.6978952e-02, 9.1023638e-04, 9.3255541e-04,
        6.6928136e-01, 8.7239302e-04, 9.4926805e-04, 1.1166759e-03],
       [1.1182289e-03, 1.9344023e-01, 3.7675068e-02, 1.0371067e-03,
        2.0520575e-02, 7.9189189e-02, 9.7291643e-04, 1.0147482e-03,
        6.6186816e-01, 9.2697138e-04, 1.0235716e-03, 1.2132472e-03],
       [1.0686098e-03, 1.9152033e-01, 3.6382698e-02, 9.6922123e-04,
        1.9923093e-02, 7.8363121e-02, 9.3751843e-04, 9.4275078e-04,
        6.6689152e-01, 8.9019572e-04, 9.6195150e-04, 1.1489915e-03],
       [8.4844750e-04, 1.8795419e-01, 3.3798803e-02, 7.8230392e-04,
        1.7912271e-02, 7.3181964e-02, 7.2268536e-04, 7.5104326e-04,
        6.8168825e-01, 6.8485667e-04, 7.6447928e-04, 9.1075053e-04],
       [6.5236411e-04, 1.8265992e-01, 3.0595366e-02, 5.9881771e-04,
        1.5688326e-02, 6.8516746e-02, 5.5909390e-04, 5.8227620e-04,
        6.9832015e-01, 5.2887929e-04, 5.8745034e-04, 7.1055023e-04],
       [6.7790964e-04, 1.8355894e-01, 3.0986806e-02, 6.2263565e-04,
        1.6070269e-02, 6.9175325e-02, 5.8095244e-04, 6.0414738e-04,
        6.9582355e-01, 5.5152149e-04, 6.1235443e-04, 7.3556119e-04],
       [8.3988212e-04, 1.8841884e-01, 3.3621393e-02, 7.7151228e-04,
        1.7809048e-02, 7.3219679e-02, 7.2650571e-04, 7.5284537e-04,
        6.8148285e-01, 6.8577658e-04, 7.5858616e-04, 9.1315835e-04],
       [9.5702190e-04, 1.9081107e-01, 3.5481047e-02, 8.8898517e-04,
        1.9138554e-02, 7.5510472e-02, 8.4741769e-04, 8.7124162e-04,
        6.7275500e-01, 7.9922151e-04, 8.8786928e-04, 1.0521410e-03],
       [1.2288878e-03, 1.9586705e-01, 3.8980551e-02, 1.1317170e-03,
        2.1497995e-02, 8.0807120e-02, 1.0762149e-03, 1.1040269e-03,
        6.5483242e-01, 1.0189894e-03, 1.1215358e-03, 1.3334720e-03],
       [1.4370385e-03, 1.9789903e-01, 4.1851465e-02, 1.3028216e-03,
        2.3144204e-02, 8.6750180e-02, 1.2718796e-03, 1.2905931e-03,
        6.4102364e-01, 1.1745511e-03, 1.3176660e-03, 1.5370194e-03],
       [1.0932528e-03, 1.9487694e-01, 3.7459627e-02, 1.0160465e-03,
        2.0443326e-02, 7.8932092e-02, 9.3368383e-04, 9.8196778e-04,
        6.6120803e-01, 8.8890444e-04, 9.9502027e-04, 1.1711711e-03],
       [9.1487874e-04, 1.9091964e-01, 3.5228793e-02, 8.4518990e-04,
        1.8479262e-02, 7.5163074e-02, 7.7535538e-04, 8.1624696e-04,
        6.7431313e-01, 7.4104615e-04, 8.1125030e-04, 9.9210651e-04],
       [9.0442039e-04, 1.8881471e-01, 3.4490861e-02, 8.3649845e-04,
        1.8545618e-02, 7.4525572e-02, 7.8504044e-04, 8.0603390e-04,
        6.7775351e-01, 7.3832949e-04, 8.2169636e-04, 9.7773783e-04],
       [9.2167599e-04, 1.9198479e-01, 3.5868425e-02, 8.6415652e-04,
        1.8670021e-02, 7.5131431e-02, 8.0760004e-04, 8.5297448e-04,
        6.7226917e-01, 7.5942656e-04, 8.4231177e-04, 1.0280240e-03],
       [9.4348349e-04, 1.8971854e-01, 3.5315219e-02, 8.6945214e-04,
        1.8760402e-02, 7.5660914e-02, 8.1873382e-04, 8.5748208e-04,
        6.7439473e-01, 7.7803002e-04, 8.5013831e-04, 1.0328477e-03],
       [8.4574416e-04, 1.8889229e-01, 3.4055658e-02, 7.8099745e-04,
        1.7903829e-02, 7.2613314e-02, 7.2621048e-04, 7.6432643e-04,
        6.8104708e-01, 6.8623835e-04, 7.6695503e-04, 9.1724063e-04],
       [1.1395698e-03, 1.9862455e-01, 3.8275667e-02, 1.0337282e-03,
        2.0734940e-02, 7.8399248e-02, 9.8575430e-04, 9.9093979e-04,
        6.5668029e-01, 9.1532432e-04, 1.0104134e-03, 1.2095689e-03],
       [9.1643701e-04, 1.9309303e-01, 3.5670146e-02, 8.5189746e-04,
        1.8585050e-02, 7.5334951e-02, 7.9665059e-04, 8.3620549e-04,
        6.7133451e-01, 7.5291080e-04, 8.2741678e-04, 1.0007333e-03],
       [9.7535062e-04, 1.9051661e-01, 3.5973202e-02, 9.0223126e-04,
        1.9223567e-02, 7.6188155e-02, 8.5343857e-04, 8.7160920e-04,
        6.7174512e-01, 8.0231915e-04, 8.8964438e-04, 1.0587357e-03],
       [1.0584692e-03, 1.9233340e-01, 3.6759373e-02, 9.7290700e-04,
        1.9838020e-02, 7.7344909e-02, 9.0710894e-04, 9.3913986e-04,
        6.6689724e-01, 8.6106709e-04, 9.5175876e-04, 1.1366140e-03],
       [1.0267437e-03, 1.9465545e-01, 3.6850058e-02, 9.4255514e-04,
        1.9955700e-02, 7.6713793e-02, 8.9823134e-04, 9.1293082e-04,
        6.6516626e-01, 8.3928346e-04, 9.3745248e-04, 1.1016460e-03],
       [8.5358589e-04, 1.8996379e-01, 3.3855170e-02, 7.8461441e-04,
        1.7922666e-02, 7.3785529e-02, 7.3319941e-04, 7.6026079e-04,
        6.7895246e-01, 6.9628330e-04, 7.7198137e-04, 9.2045398e-04],
       [1.2176404e-03, 1.9582583e-01, 3.8875021e-02, 1.1410627e-03,
        2.1487348e-02, 8.0032676e-02, 1.0638979e-03, 1.1048880e-03,
        6.5579772e-01, 1.0155658e-03, 1.1156419e-03, 1.3226150e-03]],
      dtype=float32)))","[2.3818914890289307, 1.860994815826416, 1.451076865196228]","[0.421875, 0.51953125, 0.515625]",28.2697,0.62485313,"[[ 0  0 35]
 [ 0  0 16]
 [ 0  0  0]]","              precision    recall  f1-score   support

           1       0.00      0.00      0.00      35.0
           4       0.00      0.00      0.00      16.0
           8       0.00      0.00      0.00       0.0

    accuracy                           0.00      51.0
   macro avg       0.00      0.00      0.00      51.0
weighted avg       0.00      0.00      0.00      51.0
",0,0,0,0,0,nan,nan,0,0,0,"[[[16.  0.]
  [35.  0.]]

 [[35.  0.]
  [16.  0.]]

 [[ 0. 51.]
  [ 0.  0.]]]",0,"tf.Tensor(
[15.825256  15.874765  15.866966  15.860688  15.865964  15.8690195
 15.878069  15.881909  15.87908   15.876858  15.88771   15.874456
 15.882273  15.86449   15.85893   15.871927  13.04537   13.09089
 13.0959015 13.080751  13.114862  13.043636  13.120458  13.068902
 13.10274   13.112734  12.992628  13.030706  13.043848  13.000207
 13.031153  13.088634  13.1739645 13.159473  13.081143  13.042585
 12.961091  12.928341  12.977051  13.040834  13.074764  13.023666
 13.060194  13.073508  12.916646  13.005802  13.047331  13.018047
 12.980622  13.056241  12.961756 ], shape=(51,), dtype=float32)",0.033072718,"[[  4.           1.           0.           2.           0.
    0.47619048   0.           4.        ]
 [  1.           3.           0.          16.           2.
    3.           1.           0.        ]
 [  1.           2.           1.          32.           2.
    4.           0.           1.        ]
 [  1.           3.           0.          64.           2.
    4.           1.           1.        ]
 [  1.           3.           1.         128.           2.
    3.           0.           0.        ]]","([3, 0.0001, 'Adam', 3], False, (4, [[3, 'relu', 16, 2, 3, 'Avg', 'None'], [2, 'leakyrelu', 32, 2, 4, 'Max', 'L1'], [3, 'relu', 64, 2, 4, 'Avg', 'L1'], [3, 'leakyrelu', 128, 2, 3, 'Max', 'None']]), (2, ['softmax', 0.47619047619047616, 'None']), 'categorical_crossentropy')"
